,stop_No,name,mobile_code,x,y,city_code,city_name,county_name,town_name
14802,GGB121900063,우성아파트,22493.0,127.03285,37.4747167,11,서울,서초구,양재동
14803,GGB121900075,현대빌라,22507.0,127.0361167,37.4763,11,서울,서초구,양재동
14804,GGB121900081,양재역.환승주차장,22514.0,127.03435,37.4838333,11,서울,서초구,양재동
14805,GGB121900094,양재시민의숲,22541.0,127.0383667,37.4728333,11,서울,서초구,양재동
14806,GGB121900104,언남중고교,22556.0,127.0457833,37.4719167,11,서울,서초구,양재동
14807,GGB121900124,양재근린공원,22880.0,127.0415,37.4724667,11,서울,서초구,양재동
14808,GGB121900131,언남고,22889.0,127.0433333,37.47365,11,서울,서초구,양재동
14809,GGB121900133,하이브랜드.코스트코.이마트,22893.0,127.0361667,37.4624,11,서울,서초구,양재동
14810,GGB121900176,구룡사거리,22985.0,127.0481167,37.4740333,11,서울,서초구,양재동
14811,GGB121900186,더케이호텔후문,22876.0,127.0341167,37.4654,11,서울,서초구,양재동
14812,GGB121900190,매헌초교,22871.0,127.0422167,37.4705333,11,서울,서초구,양재동
14813,GGB121900194,더케이호텔정문,22867.0,127.0343667,37.4677833,11,서울,서초구,양재동
14814,GGB121900197,언남중고교,22862.0,127.0456833,37.4720333,11,서울,서초구,양재동
14815,GGB121900199,문화예술공원,22858.0,127.0321,37.4702,11,서울,서초구,양재동
14816,GGB121900273,교육개발원입구사거리,22427.0,127.0387167,37.4795167,11,서울,서초구,양재동
14817,GGB121900277,우성아파트,22835.0,127.0320167,37.4746167,11,서울,서초구,양재동
14818,GGB121900284,더케이호텔정문,22449.0,127.0341167,37.46835,11,서울,서초구,양재동
14819,GGB121900290,일동제약,22585.0,127.03705,37.4772333,11,서울,서초구,양재동
14820,GGB121900291,원불교,22743.0,127.04205,37.4834667,11,서울,서초구,양재동
14821,GGB121900293,동원산업,22841.0,127.04545,37.47665,11,서울,서초구,양재동
14822,GGB121900298,일동제약,22553.0,127.0376,37.4774,11,서울,서초구,양재동
14823,GGB121900301,양재동화물터미널,22098.0,127.0373833,37.45985,11,서울,서초구,양재동
14824,GGB121900302,양재동화물터미널,22097.0,127.03675,37.4600833,11,서울,서초구,양재동
14825,GGB121900323,양재시민의숲매헌역입구,22911.0,127.0376333,37.4694,11,서울,서초구,양재동
14826,GGB121900324,양재시민의숲매헌역입구,22528.0,127.0378,37.4692333,11,서울,서초구,양재동
14827,GGB121000001,교육개발원입구(중),22001.0,127.0385167,37.4784667,11,서울,서초구,양재동
14828,GGB121000002,교육개발원입구(중),22002.0,127.0387,37.4778,11,서울,서초구,양재동
14829,GGB121000003,양재역.서초문화예술회관(중),22003.0,127.0358833,37.4825667,11,서울,서초구,양재동
14830,GGB121000004,양재역.서초문화예술회관(중),22004.0,127.0366667,37.48205,11,서울,서초구,양재동
14831,GGB121000969,양재역엘타워빌딩,22909.0,127.0356333,37.4826,11,서울,서초구,양재동
14832,GGB121000970,양재역9번출구,22903.0,127.0355333,37.4827,11,서울,서초구,양재동
14833,GGB121000972,양재역신한은행앞,22999.0,127.03525,37.48295,11,서울,서초구,양재동
14834,GGB121900013,하이브랜드,22384.0,127.03685,37.4621833,11,서울,서초구,양재동
14835,GGB121900016,양재시민의숲,22416.0,127.0389,37.4730167,11,서울,서초구,양재동
14836,GGB121900021,잔디마을,22422.0,127.03525,37.4635833,11,서울,서초구,양재동
14837,GGB121900028,더케이호텔후문,22435.0,127.0343333,37.4653833,11,서울,서초구,양재동
14838,GGB122000265,국악고교사거리,23369.0,127.0480333,37.4745667,11,서울,서초구,양재동
14839,GGB122000266,삼호물산,23370.0,127.0452333,37.4772833,11,서울,서초구,양재동
14840,GGB277101628,교육개발원입구(경유),0.0,127.0383833,37.4799667,11,서울,서초구,양재동
14841,GGB277103049,양재IC(경유),0.0,127.03995,37.4638,11,서울,서초구,양재동
14842,GGB277103050,양재IC(경유),0.0,127.0398833,37.46315,11,서울,서초구,양재동
14843,GGB277104385,교육개발원입구교차로(경유),0.0,127.0384,37.47775,11,서울,서초구,양재동
14844,GGB277104514,양재IC진입(경유),0.0,127.0401167,37.465,11,서울,서초구,양재동
14845,GGB277103387,양재IC(경유),0.0,127.0394333,37.46365,11,서울,서초구,양재동
14846,GGB277103388,양재IC(경유),0.0,127.04045,37.4632833,11,서울,서초구,양재동
14847,ICB121000001,교육개발원입구,31006.0,127.038325,37.478635,23,서울,서초구,양재동
14848,ICB121000002,교육개발원입구,31005.0,127.038926,37.477586,23,서울,서초구,양재동
14849,ICB121000003,양재역.서초문화예술회관,31010.0,127.035679,37.482648,23,서울,서초구,양재동
14850,ICB121000004,양재역.서초문화예술회관,31008.0,127.036573,37.482396,23,서울,서초구,양재동
14851,ICB121000220,시민의숲.양재꽃시장,31002.0,127.038491,37.4708,23,서울,서초구,양재동
14852,ICB121000221,시민의숲.양재꽃시장,31003.0,127.039004,37.471481,23,서울,서초구,양재동
14853,ICB121000223,양곡도매시장,31037.0,127.034906,37.460282,23,서울,서초구,양재동
14854,ICB121000558,양재IC(미정차),31085.0,127.040215,37.463952,23,서울,서초구,양재동
14855,GGB121000226,코트라,22302.0,127.04455,37.4646833,11,서울,서초구,염곡동
14856,GGB121001332,염곡마을.서초50플러스센터(중),22036.0,127.0492333,37.4616333,11,서울,서초구,염곡동
14857,GGB121001333,염곡마을.서초50플러스센터(중),22035.0,127.0501833,37.46135,11,서울,서초구,염곡동
14858,GGB277103725,염곡IC(경유),0.0,127.0532333,37.4601833,11,서울,서초구,염곡동
14859,GGB277103726,염곡IC(경유),0.0,127.0521333,37.4602167,11,서울,서초구,염곡동
14860,GGB121000202,우면코오롱아파트,22278.0,127.0281167,37.4721167,11,서울,서초구,우면동
14861,GGB121000203,우면주공아파트.우면한라아파트,22279.0,127.0256833,37.47075,11,서울,서초구,우면동
14862,GGB121000204,우면주공아파트.양재1동주민센터,22280.0,127.0258667,37.4706667,11,서울,서초구,우면동
14863,GGB121000205,서울시품질시험소.한국교원단체총연합회,22281.0,127.0280167,37.46745,11,서울,서초구,우면동
14864,GGB121000206,서울시품질시험소.한국교원단체총연합회,22282.0,127.0283333,37.4675167,11,서울,서초구,우면동
14865,GGB121000207,네이처힐3.4단지,22283.0,127.0262,37.4653833,11,서울,서초구,우면동
14866,GGB121000209,송동마을.서초힐스아파트,22285.0,127.0179,37.4590667,11,서울,서초구,우면동
14867,GGB121000210,송동마을.서초힐스아파트,22286.0,127.0178167,37.4585833,11,서울,서초구,우면동
14868,GGB121000211,식유촌우면성당.서초호반써밋,22287.0,127.01345,37.4576,11,서울,서초구,우면동
14869,GGB121000212,식유촌우면성당.서초호반써밋,22288.0,127.0142833,37.4573,11,서울,서초구,우면동
14870,GGB121900070,교총회관,22500.0,127.0282667,37.46745,11,서울,서초구,우면동
14871,GGB121900163,송동마을.서초힐스아파트,22962.0,127.0178333,37.4590167,11,서울,서초구,우면동
14872,GGB121900206,kt연구소,22847.0,127.0306333,37.4717667,11,서울,서초구,우면동
14873,GGB121900274,삽준네마을,22515.0,127.0268,37.4693167,11,서울,서초구,우면동
14874,GGB121900278,코오롱아파트,22936.0,127.0281167,37.47235,11,서울,서초구,우면동
14875,GGB121900279,삽준네마을,22946.0,127.0267333,37.46925,11,서울,서초구,우면동
14876,GGB121900280,교총회관,22949.0,127.0279833,37.4674167,11,서울,서초구,우면동
14877,GGB121000956,네이처힐5단지,22424.0,127.02395,37.4633167,11,서울,서초구,우면동
14878,GGB121000957,KT삼거리,22601.0,127.0297,37.47265,11,서울,서초구,우면동
14879,GGB121000958,KT연구개발센터정문,22602.0,127.0301,37.4705167,11,서울,서초구,우면동
14880,GGB121000959,형촌마을입구,22604.0,127.0225333,37.4625,11,서울,서초구,우면동
14881,GGB121000960,성촌마을입구,22667.0,127.0252167,37.46475,11,서울,서초구,우면동
14882,GGB121000982,LH서초아파트,22607.0,127.0256333,37.4600167,11,서울,서초구,우면동
14883,GGB121000983,서초호반써밋,22605.0,127.0146333,37.4576167,11,서울,서초구,우면동
14884,GGB121000984,kt연구소,22478.0,127.0309333,37.4717667,11,서울,서초구,우면동
14885,GGB121000985,서초힐스아파트,22347.0,127.0168167,37.4578333,11,서울,서초구,우면동
14886,GGB121001308,KT연구개발센터,22777.0,127.0303,37.4704167,11,서울,서초구,우면동
14887,GGB121001313,네이처힐.LH서초아파트,22779.0,127.0241167,37.4604167,11,서울,서초구,우면동
14888,GGB277102784,우면산터널TG(경유),0.0,127.0189833,37.4632667,11,서울,서초구,우면동
14889,GGB277103102,선암IC(경유),0.0,127.0203,37.4603833,11,서울,서초구,우면동
14890,ICB121000086,선암IC(미정차),31086.0,127.020695,37.460538,23,서울,서초구,우면동
14891,ICB121000210,서초힐스아파트,22286.0,127.017909,37.458625,23,서울,서초구,우면동
14892,ICB121900163,송동마을.서초힐스아파트,22962.0,127.017934,37.459137,23,서울,서초구,우면동
14893,GGB121000236,개나리골입구,22312.0,127.0476167,37.4575,11,서울,서초구,원지동
14894,GGB121000242,청계산.원터골,22318.0,127.0577,37.4444333,11,서울,서초구,원지동
14895,GGB121000243,청계산.원터골,22319.0,127.0576833,37.4449,11,서울,서초구,원지동
14896,GGB121000244,관현사입구,22320.0,127.0632333,37.4373333,11,서울,서초구,원지동
14897,GGB121900299,서울추모공원,22096.0,127.0427333,37.45425,11,서울,서초구,원지동
14898,GGB121900300,서울추모공원,22099.0,127.0428667,37.4543167,11,서울,서초구,원지동
14899,GGB277104177,청계산입구역(경유),0.0,127.0542,37.4483667,11,서울,서초구,원지동
14900,GGB277104178,청계산입구역(경유),0.0,127.0538333,37.4481833,11,서울,서초구,원지동
14901,GGB121000128,잠원한신아파트,22204.0,127.00995,37.51685,11,서울,서초구,잠원동
14902,GGB121000129,잠원성당.아크로리버뷰아파트,22205.0,127.0068167,37.5137833,11,서울,서초구,잠원동
14903,GGB121000130,잠원성당,22206.0,127.0069667,37.5135,11,서울,서초구,잠원동
14904,GGB121000131,뉴코아아울렛,22207.0,127.0077667,37.50925,11,서울,서초구,잠원동
14905,GGB121000132,신반포자이아파트,22208.0,127.008,37.5095167,11,서울,서초구,잠원동
14906,GGB121900201,호남고속.신세계,22855.0,127.0033,37.5058833,11,서울,서초구,잠원동
14907,GGB121000938,반포한강공원.세빛섬,22405.0,126.9985167,37.51085,11,서울,서초구,잠원동
14908,GGB121000015,신사역.푸른저축은행(중),22015.0,127.0201167,37.5139,11,서울,서초구,잠원동
14909,GGB121000017,반포역(중),22017.0,127.0121167,37.5083833,11,서울,서초구,잠원동
14910,GGB121000018,반포역(중),22018.0,127.0110333,37.50795,11,서울,서초구,잠원동
14911,GGB121000019,고속터미널(중),22019.0,127.0052667,37.5063333,11,서울,서초구,잠원동
14912,GGB121000098,잠원한신아파트,22174.0,127.0100833,37.51655,11,서울,서초구,잠원동
14913,GGB121000099,신반포18차아파트,22175.0,127.0138,37.5196,11,서울,서초구,잠원동
14914,GGB121000100,신반포18차아파트,22176.0,127.0143167,37.5201833,11,서울,서초구,잠원동
14915,GGB121000107,논현역7번출구,22183.0,127.01935,37.51065,11,서울,서초구,잠원동
14916,GGB277103393,반포대교남단(경유),0.0,126.9987333,37.5104667,11,서울,서초구,잠원동
14917,GGB277103399,한남IC(경유),0.0,127.0172833,37.5220333,11,서울,서초구,잠원동
14918,GGB277103413,한남대교남단(경유),0.0,127.0160167,37.5234,11,서울,서초구,잠원동
14919,ICB121000017,반포역,31035.0,127.011955,37.508458,23,서울,서초구,잠원동
14920,ICB121000019,고속터미널,31017.0,127.004811,37.506413,23,서울,서초구,잠원동
14921,ICB121000020,고속터미널,31018.0,127.003631,37.505672,23,서울,서초구,잠원동
14922,GGB103000012,코스모타워,4110.0,127.0329,37.5630167,11,서울,성동구,도선동
14923,GGB103000015,상왕십리역,4113.0,127.0302167,37.5648833,11,서울,성동구,도선동
14924,GGB103000112,제인병원,4211.0,127.0568167,37.5493333,11,서울,성동구,송정동
14925,GGB103000114,성동세무서,4213.0,127.0643167,37.5482833,11,서울,성동구,송정동
14926,GGB103000167,성수2가3동주민센터,4269.0,127.0546833,37.5502167,11,서울,성동구,송정동
14927,GGB277102789,군자교(경유),0.0,127.0725333,37.5593833,11,서울,성동구,송정동
14928,GGB103000001,답십리역사거리(중),4001.0,127.05425,37.5655667,11,서울,성동구,용답동
14929,GGB103000002,청년회의소.서울새활용플라자(중),4002.0,127.0604667,37.5619833,11,서울,성동구,용답동
14930,GGB103000003,장한평역(중),4003.0,127.0662167,37.5612,11,서울,성동구,용답동
14931,GGB105000002,청년회의소(중),6002.0,127.0614833,37.5619167,11,서울,성동구,용답동
14932,GGB105000004,신답초등학교.청계한신휴플러스(중),6004.0,127.0444,37.5717167,11,서울,성동구,용답동
14933,GGB105000005,신답초등학교.청계한신휴플러스(중),6005.0,127.0449333,37.5716167,11,서울,성동구,용답동
14934,GGB103000030,한양대정문,4129.0,127.04315,37.5564333,11,서울,성동구,행당동
14935,GGB103000031,한양대정문앞,4130.0,127.0433,37.5568167,11,서울,성동구,행당동
14936,GGB103000034,왕십리역,4133.0,127.0362,37.5599833,11,서울,성동구,행당동
14937,GGB103000035,왕십리역,4134.0,127.03625,37.5603833,11,서울,성동구,행당동
14938,GGB103000037,행당1동주민센터.성동소방서,4136.0,127.0386,37.5582,11,서울,성동구,행당동
14939,GGB103000038,행당동삼부아파트,4137.0,127.0379333,37.5587667,11,서울,성동구,행당동
14940,GGB103000016,상왕십리역,4114.0,127.0299667,37.5654667,11,서울,성동구,홍익동
14941,GGB277102791,동부간선도로입구(경유),0.0,127.0302667,37.5431833,11,서울,성동구,금호동4가
14942,GGB103000088,상원,4187.0,127.04595,37.5514,11,서울,성동구,성수동1가
14943,GGB103000089,상원,4188.0,127.0468167,37.55175,11,서울,성동구,성수동1가
14944,GGB103000152,리버하우스,4254.0,127.051,37.55095,11,서울,성동구,성수동1가
14945,GGB103000153,리버하우스,4255.0,127.0506667,37.5513,11,서울,성동구,성수동1가
14946,GGB277102790,성수대교북단(경유),0.0,127.0359,37.5435833,11,서울,성동구,성수동1가
14947,GGB277103514,성수대교북단(경유),0.0,127.0352,37.5402833,11,서울,성동구,성수동1가
14948,GGB103000090,영동대교북단,4189.0,127.0606333,37.5367667,11,서울,성동구,성수동2가
14949,GGB103000091,노룬산시장앞,4190.0,127.0622,37.5394167,11,서울,성동구,성수동2가
14950,GGB103000108,화양사거리,4207.0,127.06655,37.54705,11,서울,성동구,성수동2가
14951,GGB103000109,성수초등학교,4208.0,127.0642333,37.5429333,11,서울,성동구,성수동2가
14952,GGB103000110,서울효사랑병원,4209.0,127.0634333,37.5415,11,서울,성동구,성수동2가
14953,GGB103000111,성수2가3동주민센터,4210.0,127.0555167,37.5495667,11,서울,성동구,성수동2가
14954,GGB103000113,성동세무서앞,4212.0,127.0623833,37.54795,11,서울,성동구,성수동2가
14955,GGB103000189,우리은행화양동지점,4293.0,127.0662,37.5481,11,서울,성동구,성수동2가
14956,GGB277103512,영동대교북단(경유),0.0,127.0585667,37.5334833,11,서울,성동구,성수동2가
14957,GGB103000006,왕십리센트라스아파트,4103.0,127.0249,37.5652,11,서울,성동구,상왕십리동
14958,GGB103000007,왕십리교회,4104.0,127.0237,37.5664333,11,서울,성동구,상왕십리동
14959,GGB103000010,왕십리도선동주민센터,4108.0,127.0245,37.5676167,11,서울,성동구,상왕십리동
14960,GGB103000005,상왕십리역,4102.0,127.0286667,37.5647333,11,서울,성동구,하왕십리동
14961,GGB103000008,청계벽산아파트.텐즈힐아파트,4106.0,127.0304,37.5687667,11,서울,성동구,하왕십리동
14962,GGB103000009,청계벽산아파트.텐즈힐아파트,4107.0,127.0300667,37.5682167,11,서울,성동구,하왕십리동
14963,GGB103000011,왕십리2동주민센터,4109.0,127.0332667,37.5625,11,서울,성동구,하왕십리동
14964,GGB103000150,도선고등학교.꽃재교회,4252.0,127.0284333,37.56695,11,서울,성동구,하왕십리동
14965,GGB103000509,뉴타운아파트,4105.0,127.0270833,37.5648333,11,서울,성동구,하왕십리동
14966,GGB107000001,월곡뉴타운(중),8001.0,127.0282,37.6069333,11,서울,성북구,길음동
14967,GGB107000003,길음뉴타운(중),8003.0,127.02415,37.60365,11,서울,성북구,길음동
14968,GGB107000004,길음뉴타운(중),8004.0,127.0236833,37.6032167,11,서울,성북구,길음동
14969,GGB107000081,미아초교,8171.0,127.0220333,37.6115667,11,서울,성북구,길음동
14970,GGB107000082,미아초교,8172.0,127.02245,37.6109167,11,서울,성북구,길음동
14971,GGB107000083,길음동동부아파트,8173.0,127.0232833,37.6078667,11,서울,성북구,길음동
14972,GGB107000084,길음동동부아파트,8174.0,127.0235333,37.6078333,11,서울,성북구,길음동
14973,GGB277104570,미아사거리(경유),0.0,127.0300167,37.6094333,11,서울,성북구,길음동
14974,GGB277104572,길음교교차로(경유),0.0,127.0219833,37.6020667,11,서울,성북구,길음동
14975,GGB107000005,미아리고개.미아리예술극장(중),8005.0,127.0217,37.59885,11,서울,성북구,돈암동
14976,GGB107000006,미아리고개.미아리예술극장(중),8006.0,127.0218167,37.59795,11,서울,성북구,돈암동
14977,GGB107000033,돈암동삼성아파트입구,8123.0,127.0245667,37.6019,11,서울,성북구,돈암동
14978,GGB107000034,길음역,8124.0,127.0237,37.60205,11,서울,성북구,돈암동
14979,GGB107000035,돈암1동주민센터,8125.0,127.0265667,37.6038333,11,서울,성북구,돈암동
14980,GGB277104573,길음교교차로(경유),0.0,127.0222,37.6012833,11,서울,성북구,돈암동
14981,GGB107000056,석계역굴다리앞,8146.0,127.0657,37.6143167,11,서울,성북구,석관동
14982,GGB107000057,석계역,8147.0,127.0669833,37.6151167,11,서울,성북구,석관동
14983,GGB107000013,동방고개,8103.0,127.0383167,37.6138167,11,서울,성북구,장위동
14984,GGB107000014,장위동그린빌아파트,8104.0,127.0430667,37.6178833,11,서울,성북구,장위동
14985,GGB107000015,북서울꿈의숲,8105.0,127.0453167,37.6203833,11,서울,성북구,장위동
14986,GGB107000016,장월초등학교,8106.0,127.0486,37.6234667,11,서울,성북구,장위동
14987,GGB107000017,국민대앞,8107.0,126.9941667,37.61065,11,서울,성북구,정릉동
14988,GGB107000020,국민대학교앞,8110.0,126.9947667,37.61075,11,서울,성북구,정릉동
14989,GGB107000021,청덕초등학교,8111.0,126.9991333,37.6087667,11,서울,성북구,정릉동
14990,GGB107000022,청덕초교,8112.0,127.0001167,37.6086167,11,서울,성북구,정릉동
14991,GGB107000023,북악중학교,8113.0,127.00305,37.6074667,11,서울,성북구,정릉동
14992,GGB107000024,고려대사범대학부속고등학교,8114.0,127.0023167,37.6078833,11,서울,성북구,정릉동
14993,GGB107000025,봉국사,8115.0,127.0075833,37.6058167,11,서울,성북구,정릉동
14994,GGB107000026,봉국사,8116.0,127.0075833,37.6061,11,서울,성북구,정릉동
14995,GGB107000027,정릉2동주민센터,8117.0,127.0115167,37.6044,11,서울,성북구,정릉동
14996,GGB107000028,정릉2동주민센터,8118.0,127.0111667,37.60495,11,서울,성북구,정릉동
14997,GGB107000029,숭덕초교,8119.0,127.0146667,37.6033167,11,서울,성북구,정릉동
14998,GGB107000030,숭덕초교,8120.0,127.0151,37.6037333,11,서울,성북구,정릉동
14999,GGB107000031,정릉길음시장,8121.0,127.0190833,37.6022167,11,서울,성북구,정릉동
15000,GGB107000497,길음뉴타운10단지.라온유아파트,8400.0,127.0179333,37.6029667,11,서울,성북구,정릉동
15001,GGB107000037,종암사거리,8127.0,127.0311,37.6035833,11,서울,성북구,종암동
15002,GGB107000060,종암경찰서,8150.0,127.0330333,37.6014667,11,서울,성북구,종암동
15003,GGB107000061,종암경찰서,8151.0,127.0337833,37.6010667,11,서울,성북구,종암동
15004,GGB107000062,종암동주민센터,8152.0,127.03415,37.5993167,11,서울,성북구,종암동
15005,GGB107000063,종암동주민센터,8153.0,127.03465,37.5988167,11,서울,성북구,종암동
15006,GGB107000064,숭례초교,8154.0,127.0356667,37.5948667,11,서울,성북구,종암동
15007,GGB107000065,숭례초등학교,8155.0,127.0361667,37.59435,11,서울,성북구,종암동
15008,GGB107000002,월곡뉴타운(중),8002.0,127.0274,37.606,11,서울,성북구,하월곡동
15009,GGB107000011,숭곡초교입구,8101.0,127.0322333,37.6099833,11,서울,성북구,하월곡동
15010,GGB107000012,창문여고,8102.0,127.0359,37.6118667,11,서울,성북구,하월곡동
15011,GGB107000036,돈암1동주민센터,8126.0,127.0266667,37.6046,11,서울,성북구,하월곡동
15012,GGB107000058,성가복지병원,8148.0,127.0311167,37.6059333,11,서울,성북구,하월곡동
15013,GGB107000059,성가복지병원,8149.0,127.0315667,37.6057833,11,서울,성북구,하월곡동
15014,GGB277104571,미아사거리(경유),0.0,127.03005,37.6086,11,서울,성북구,하월곡동
15015,GGB107000007,돈암사거리.성신여대입구(중),8007.0,127.0181333,37.5937667,11,서울,성북구,동선동1가
15016,GGB107000008,돈암사거리.성신여대입구(중),8008.0,127.0178333,37.5933333,11,서울,성북구,동선동1가
15017,GGB107000090,보문역,8180.0,127.0199833,37.5845167,11,서울,성북구,보문동1가
15018,GGB107000089,보문역,8179.0,127.0189167,37.5858833,11,서울,성북구,보문동2가
15019,GGB107000092,브라운호텔,8182.0,127.0211,37.5824333,11,서울,성북구,보문동4가
15020,GGB107000091,브라운호텔,8181.0,127.0207833,37.5824333,11,서울,성북구,보문동5가
15021,GGB107000093,보문동주민센터,8183.0,127.0216333,37.5808,11,서울,성북구,보문동7가
15022,GGB107000094,보문동주민센터,8184.0,127.0227167,37.5794667,11,서울,성북구,보문동7가
15023,GGB107000085,삼선동주민센터,8175.0,127.0143333,37.59065,11,서울,성북구,삼선동4가
15024,GGB107000086,삼선동주민센터,8176.0,127.0147,37.5907167,11,서울,성북구,삼선동4가
15025,GGB107000087,성북구청.성북경찰서,8177.0,127.01725,37.5882833,11,서울,성북구,삼선동5가
15026,GGB107000088,성북구청.성북경찰서,8178.0,127.0172167,37.5886333,11,서울,성북구,삼선동5가
15027,GGB107000069,대광초교,8159.0,127.0250333,37.5797333,11,서울,성북구,안암동4가
15028,GGB107000066,고대앞,8156.0,127.0349167,37.5887,11,서울,성북구,안암동5가
15029,GGB107000068,안암오거리,8158.0,127.0289833,37.5826167,11,서울,성북구,안암동5가
15030,GGB107000009,삼선교.한성대학교(중),8009.0,127.0092333,37.5898667,11,서울,성북구,동소문동1가
15031,GGB107000010,삼선교.한성대학교.조소앙활동터(중),8010.0,127.0083667,37.58935,11,서울,성북구,동소문동2가
15032,GGB277104575,성신여대입구역(경유),0.0,127.0163333,37.5924667,11,서울,성북구,동소문동5가
15033,GGB277104574,성신여대입구역(경유),0.0,127.01625,37.5927333,11,서울,성북구,동소문동6가
15056,GGB123000007,송파역(중),24007.0,127.1118,37.50025,11,서울,송파구,가락동
15057,GGB123000009,가락시장.가락시장역(중),24009.0,127.1171333,37.4944167,11,서울,송파구,가락동
15058,GGB123000010,가락시장.가락시장역(중),24010.0,127.11655,37.4948333,11,서울,송파구,가락동
15059,GGB123000243,문정2동주민센터.청소년수련관,24333.0,127.1124,37.4905,11,서울,송파구,가락동
15060,GGB123000253,가락동미륭아파트,24344.0,127.1282167,37.4927167,11,서울,송파구,가락동
15061,GGB123000254,가락동쌍용아파트,24345.0,127.1304,37.4944333,11,서울,송파구,가락동
15062,GGB123000255,송파중학교,24346.0,127.1314667,37.4964167,11,서울,송파구,가락동
15063,GGB123000257,개롱역3번출구,24348.0,127.1352333,37.4976833,11,서울,송파구,가락동
15064,GGB123000258,삼환아파트,24349.0,127.1374333,37.4965,11,서울,송파구,가락동
15065,GGB123000266,가락동극동아파트,24357.0,127.1318,37.4963,11,서울,송파구,가락동
15066,GGB123000267,가락동쌍용아파트앞,24358.0,127.1298333,37.494,11,서울,송파구,가락동
15067,GGB123000272,가락시장.가락시장역,24363.0,127.1172667,37.4945167,11,서울,송파구,가락동
15068,GGB123000274,문정1동주민센터.로데오거리,24365.0,127.1245167,37.4907333,11,서울,송파구,가락동
15069,GGB123000275,건너말공원입구,24366.0,127.125,37.4927667,11,서울,송파구,가락동
15070,GGB123000278,송파경찰서,24369.0,127.1267333,37.5027333,11,서울,송파구,가락동
15071,GGB123000288,경찰병원.서울동부고용노동지청,24379.0,127.1222667,37.4945667,11,서울,송파구,가락동
15072,GGB123000289,가락시장역4번출구.제일오피스텔,24380.0,127.1198,37.4932333,11,서울,송파구,가락동
15073,GGB123000291,경찰병원.서울동부고용노동지청,24382.0,127.1227,37.4944167,11,서울,송파구,가락동
15074,GGB123000294,가락시장.가락시장역,24385.0,127.1171833,37.4938333,11,서울,송파구,가락동
15075,GGB123000295,가락시장.가락몰,24386.0,127.11585,37.4918833,11,서울,송파구,가락동
15076,GGB123000296,가락시장남문,24387.0,127.1123667,37.4907833,11,서울,송파구,가락동
15077,GGB123000297,농수산물가공처리장,24388.0,127.1052667,37.4944167,11,서울,송파구,가락동
15078,GGB123000298,가락시장.헬리오시티,24389.0,127.1062333,37.4952167,11,서울,송파구,가락동
15079,GGB123000299,가락1동주민센터,24390.0,127.1098333,37.4963167,11,서울,송파구,가락동
15080,GGB123000352,가락시장역5번출구,24444.0,127.1197333,37.4928,11,서울,송파구,가락동
15081,GGB123000367,가락래미안앞,24459.0,127.1323833,37.4992,11,서울,송파구,가락동
15082,GGB123000180,거여역,24270.0,127.1426333,37.4941,11,서울,송파구,거여동
15083,GGB123000181,거여역현대아파트,24271.0,127.1423333,37.4939,11,서울,송파구,거여동
15084,GGB123000182,체육문화회관,24272.0,127.1432833,37.4907833,11,서울,송파구,거여동
15085,GGB123000183,거여역2번출구,24273.0,127.14475,37.49435,11,서울,송파구,거여동
15086,GGB123000185,거여아파트단지앞,24275.0,127.14355,37.4905333,11,서울,송파구,거여동
15087,GGB123000186,거여역5번출구,24276.0,127.1456667,37.4929167,11,서울,송파구,거여동
15088,GGB123000187,거여역4번출구,24277.0,127.1457,37.4930667,11,서울,송파구,거여동
15089,GGB123000188,송파파크센트럴,24278.0,127.1490333,37.4929333,11,서울,송파구,거여동
15090,GGB123000189,종점,24279.0,127.1527167,37.4927833,11,서울,송파구,거여동
15091,GGB123000190,비호아파트,24280.0,127.1542833,37.49195,11,서울,송파구,거여동
15092,GGB123000192,마천1동주민센터,24282.0,127.1502833,37.4953167,11,서울,송파구,거여동
15093,GGB123000193,마천2동주민센터,24283.0,127.14745,37.49725,11,서울,송파구,거여동
15094,GGB123000194,거여역3번출구.현대2차아파트,24284.0,127.145,37.4940833,11,서울,송파구,거여동
15095,GGB123000311,송파파크센트럴,24402.0,127.1494833,37.49275,11,서울,송파구,거여동
15096,GGB123000312,거여역7번출구,24403.0,127.144,37.4926167,11,서울,송파구,거여동
15097,GGB123000313,거여역6번출구,24404.0,127.1440667,37.4918333,11,서울,송파구,거여동
15098,GGB123000650,세계로병원,24421.0,127.142,37.48675,11,서울,송파구,거여동
15099,GGB123000651,세계로병원,24422.0,127.1418,37.48745,11,서울,송파구,거여동
15100,GGB123000652,위례포레샤인18단지,24320.0,127.1524667,37.48915,11,서울,송파구,거여동
15101,GGB123000653,위례포레샤인18단지,24321.0,127.152,37.4891,11,서울,송파구,거여동
15102,GGB123000654,마천역.송파파크센트럴,24122.0,127.1512833,37.4943,11,서울,송파구,거여동
15103,GGB123000655,송파레이크파크호반써밋1차,24424.0,127.14045,37.484,11,서울,송파구,거여동
15104,GGB123000656,송파레이크파크호반써밋2차,24425.0,127.14055,37.4833667,11,서울,송파구,거여동
15105,GGB123000670,위례포레샤인15단지,24151.0,127.1431667,37.48525,11,서울,송파구,거여동
15106,GGB123000671,송파레이크파크호반써밋2차정문,24182.0,127.1433333,37.4849833,11,서울,송파구,거여동
15107,GGB123000672,위례포레샤인17단지정문,24238.0,127.1481833,37.4870333,11,서울,송파구,거여동
